Price,Close,High,Low,Open,Volume
Ticker,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS
Date,,,,,
2005-01-03,18.62691307067871,18.999692650320675,18.453752644190942,18.999692650320675,50045402
2005-01-04,18.612485885620117,18.826532744696692,18.48502034157712,18.614891224752885,46787469
2005-01-05,17.74908447265625,18.55717175546648,17.376304796698726,18.51869286116564,95217448
2005-01-06,17.10453224182129,17.705788478105507,17.01073601622609,17.556677088376937,92509792
2005-01-07,17.381113052368164,17.525414877439843,17.0973200803728,17.195925909911523,63318130
2005-01-10,17.229597091674805,17.69376654932158,17.152636042139562,17.455669561911343,42122382
2005-01-11,16.815933227539062,17.34022966273254,16.714923137071427,17.27769955485378,70024906
2005-01-12,16.548974990844727,17.17187611998331,16.411888090964524,16.844792485192063,64340791
2005-01-13,17.176685333251953,17.311365793150273,16.642768724617017,16.835170782238986,62068924
2005-01-14,16.75580596923828,17.26326604301262,16.669224659560147,17.21516579958012,52895546
2005-01-17,16.58745574951172,19.240197413707254,16.154551334937672,19.240197413707254,76864850
2005-01-18,16.548974990844727,16.950614334002957,15.825062691136438,15.825062691136438,58641786
2005-01-19,16.76302146911621,17.049219779247313,16.58985993322263,16.597074861046373,66762093
2005-01-20,16.91694450378418,16.998716237485414,16.26277825979726,16.883275199686235,108474513
2005-01-24,17.335420608520508,17.448456309809536,16.931375876679425,17.075677722247633,68479895
2005-01-25,17.70098304748535,17.74908329623539,17.171877043110957,17.27769889761063,55472599
2005-01-27,17.876544952392578,18.124263249306022,17.804394594984213,17.83806497964967,83224027
2005-01-28,18.30463981628418,18.335907043053325,17.857305609708998,17.893382424875668,58637025
2005-01-31,18.58843421936035,18.69425387497183,18.37438521184745,18.42248545144338,46369195
2005-02-01,18.384010314941406,18.807293381179328,18.29021297667043,18.759193131777263,42560177
2005-02-02,18.470590591430664,18.706281146555057,18.3984391320308,18.463374573990986,39358503
2005-02-03,19.042985916137695,19.11994805732273,18.566791927239933,18.566791927239933,75058100
2005-02-04,19.095897674560547,19.36045014421133,18.836155883630514,19.19931419456025,87319529
2005-02-07,19.21614646911621,19.5287991421809,19.100705448619262,19.312346956405488,77358952
2005-02-08,19.03096580505371,19.37969432413897,18.855399964979682,19.232988204316868,68890427
2005-02-09,19.273868560791016,19.442220526250505,19.107921934659434,19.2017192747008,60999526
2005-02-10,19.1488094329834,19.331591266039084,18.961216920998755,19.30994538960829,55012339
2005-02-11,19.192096710205078,19.33399429163102,19.119947428653056,19.24019695748951,48832590
2005-02-14,19.47108268737793,19.62500261898808,19.2762741653801,19.28829868343571,51242885
2005-02-15,19.33880615234375,19.581712742793645,19.26906002695486,19.50475277818313,51743826
2005-02-16,19.56247329711914,19.831836456390924,19.38931064365885,19.38931064365885,94659405
2005-02-17,19.815000534057617,19.959301287495997,19.353236380055257,19.53120752717087,93029411
2005-02-18,19.908794403076172,20.158917000029824,19.793353372078275,20.00980557754299,98710285
2005-02-21,19.644237518310547,19.956890149288164,19.55765621990552,19.916005928130854,52759589
2005-02-22,19.843860626220703,19.95930166691579,19.49272682530455,19.72120574602875,47259283
2005-02-23,19.913602828979492,20.09878996122125,19.7163911807802,19.889551618315387,63184333
2005-02-24,19.817405700683594,20.077147490358456,19.771708610556093,19.985757667602268,70925931
2005-02-25,19.718799591064453,19.983352055830306,19.60095321582792,19.865505680593778,60985776
2005-02-28,20.310436248779297,20.486004245362793,19.480703056020463,19.769306758229884,89252465
2005-03-01,20.25992774963379,20.346509065753867,19.96170491091403,20.25030857173122,62421950
2005-03-02,20.61587142944336,20.65916099652751,20.32245927990271,20.32245927990271,67031764
2005-03-03,20.71207046508789,20.813081626605037,20.587010272018475,20.587010272018475,50629485
2005-03-04,20.63030433654785,20.851567240341705,20.548533689683715,20.813086166964645,36386959
2005-03-07,20.9164981842041,21.063204249070797,20.719286538440773,20.731311054249776,44351515
2005-03-08,21.007890701293945,21.055993128235322,20.736124407946154,20.940549918075174,52799925
2005-03-09,20.78662872314453,21.169027524804303,20.700047410198152,21.068016356158388,37406534
2005-03-10,20.74333953857422,20.805871825992245,20.512457461375224,20.77941527165208,44137082
2005-03-11,21.219528198242188,21.30851265092031,20.827508131009406,20.827508131009406,61811032
2005-03-14,21.055994033813477,21.467252589730254,20.99586708692546,21.255608874083553,52188912
2005-03-15,21.298898696899414,21.392693849607095,20.853969788191073,21.111306212734856,62270806
2005-03-16,21.183462142944336,21.484090377394175,21.06802109264557,21.313333052186746,48049974
2005-03-17,20.724096298217773,21.164216698340585,20.538909156998013,21.116116453429488,51865060
2005-03-18,20.882831573486328,20.969412896216753,20.28398051116257,20.67359319532536,60335258
2005-03-21,20.724096298217773,21.007889268317655,20.574984885368625,20.971813539947046,37704750
2005-03-22,20.08677101135254,20.68321679910949,20.009808858900257,20.6687869402121,55399847
2005-03-23,19.644237518310547,20.41865634786537,19.487912292196135,20.202204191227203,96473588
2005-03-24,19.83183479309082,19.98335155747346,19.600952727007567,19.72120443856115,65108245
