Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2005-01-03,22.31766700744629,22.426014339655158,21.92676177525874,21.92676177525874,2591160
2005-01-04,22.071226119995117,22.561980559805416,21.457251431475346,22.30916850155307,4476120
2005-01-05,21.246931076049805,22.094598387261527,20.692441506086098,22.094598387261527,7975740
2005-01-06,20.61383628845215,21.661205354425963,20.352526066026424,21.246932259921685,9659020
2005-01-07,20.830535888671875,20.979248903444784,20.58622026081613,20.734933275589036,5298000
2005-01-10,20.80928611755371,21.58472183422511,20.61808416676762,21.24480527401094,13225740
2005-01-11,20.53947639465332,20.89426422938536,20.39501166386693,20.819907740197493,4782220
2005-01-12,20.435379028320312,20.688191112819503,20.186813570917693,20.539478121937627,2837580
2005-01-13,21.19806480407715,21.584720165334673,20.395011486146124,20.395011486146124,10791840
2005-01-14,21.88002586364746,22.179578414717508,20.915511449499036,21.20231763528103,15903840
2005-01-17,22.096723556518555,22.477005784996127,21.591096127631566,22.09459862204379,9483580
2005-01-18,21.820539474487305,22.430265974165053,21.244805441524008,22.430265974165053,10000120
2005-01-19,22.04785919189453,22.307046081896384,21.650582360922886,21.99687211183107,9034920
2005-01-20,21.727062225341797,22.137087043000044,21.244805845815804,21.71219092608373,21816140
2005-01-24,20.877269744873047,21.83541093103824,20.649950389842285,21.83541093103824,16795520
2005-01-25,22.12009620666504,22.918899875832953,20.909141094200884,22.30704994652023,20124960
2005-01-27,22.844539642333984,23.284307061889983,22.009618701339253,22.19019922824726,24223080
2005-01-28,22.938020706176758,23.318302984589558,22.40265060774354,22.844543027213746,9751760
2005-01-31,23.9896297454834,24.219073993371914,22.731937870971883,22.795672924557497,13357080
2005-02-01,23.800552368164062,24.165963236437822,23.37990617950461,24.049116172449178,7728060
2005-02-02,23.734695434570312,24.004503733860968,23.496753044796325,24.004503733860968,4604940
2005-02-03,24.3677921295166,24.431527196630455,23.666714495514647,23.751694044716423,8082380
2005-02-04,24.09798240661621,24.601484869254925,23.923775070231297,24.219077730434385,3578340
2005-02-07,23.868539810180664,24.43152750734605,23.45639166571307,24.017254428387616,2402500
2005-02-08,24.238197326660156,24.431525830807587,23.668838106792983,23.709202134248493,3514320
2005-02-09,24.988143920898438,25.06462535988002,24.219081282628196,24.30406083936887,6035080
2005-02-10,24.622730255126953,25.068870852915612,24.43577492667643,25.068870852915612,3415400
2005-02-11,24.43152618408203,24.641849303480907,24.13409858462755,24.641849303480907,4860720
2005-02-14,24.161714553833008,24.56961437211003,23.89615452305112,23.89615452305112,6259920
2005-02-15,23.90040397644043,24.55899256184348,23.798428206300336,24.43152406480577,6343000
2005-02-16,23.879159927368164,24.346544965211795,23.666711888193802,24.0066284267028,8738160
2005-02-17,23.72195053100586,23.947144949985454,23.585982285015323,23.79418209148987,3014800
2005-02-18,23.97263526916504,24.091607269840082,23.794179699427268,23.877034302641214,3233860
2005-02-21,23.815425872802734,24.17233865851911,23.549865812622397,24.17233865851911,6217400
2005-02-22,23.81967544555664,24.006629142095292,23.624222011845827,23.624222011845827,3465320
2005-02-23,23.713451385498047,23.828173524392405,23.543492301021228,23.79418105915706,6198120
2005-02-24,24.474014282226562,24.569616875559067,23.753815535031535,23.953517217199465,6712840
2005-02-25,24.22545051574707,24.471891028027585,23.88340903075255,24.471891028027585,3240960
2005-02-28,24.954147338867188,25.487392389238096,24.272189304337044,24.510131699841782,14890860
2005-03-01,24.53987693786621,24.941403659161868,24.35292159954433,24.941403659161868,8460320
2005-03-02,24.505884170532227,24.728955288915078,24.21907960464722,24.728955288915078,3921340
2005-03-03,24.4782657623291,24.643974989994778,24.40178433096801,24.63972674196364,4623700
2005-03-04,24.894664764404297,25.357801619177398,24.522880644040345,24.60148701299477,6562140
2005-03-07,25.54262924194336,25.706213523921605,25.026380426174406,25.15384892939576,8105800
2005-03-08,26.097122192382812,26.556010837665806,25.621238932009916,25.621238932009916,10957960
2005-03-09,26.51988983154297,26.556005610168807,25.929284526108805,26.29894367036437,6385360
2005-03-10,26.148107528686523,26.708970275592794,26.014264213978166,26.34993253668951,4572280
2005-03-11,25.90591812133789,26.343560625968223,25.755080186449284,26.343560625968223,5219600
2005-03-14,25.608489990234375,26.003643521429364,25.53625680517771,25.90591760587632,4878320
2005-03-15,25.234575271606445,25.616982351632622,24.72894957321605,25.616982351632622,2474060
2005-03-16,25.24520492553711,25.663727889046914,24.813935596308276,25.277072460684842,3689500
2005-03-17,24.321054458618164,25.196339422595145,24.26156764070366,25.196339422595145,7541460
2005-03-18,24.044870376586914,24.386911866936327,23.883409404663283,24.304057257060382,3136380
2005-03-21,23.76018714904785,24.21907567671995,23.624220538074603,24.214827429248846,3007700
2005-03-22,23.443641662597656,23.62422217838011,23.180206538152078,23.371410104624662,4245940
2005-03-23,22.589599609375,23.36928349704518,22.222063801202083,23.36928349704518,8238260
2005-03-24,22.071226119995117,25.66372315252036,21.584719927690372,25.66372315252036,8411140
2005-03-28,22.644840240478516,22.935894695786143,22.368658706899595,22.477007682357215,2087740
2005-03-29,22.81479263305664,23.156834073349323,22.309166931291255,22.689449079841808,3267660
2005-03-30,22.657588958740234,22.855165745844758,22.351663192681542,22.7319454655322,8576980
2005-03-31,23.150466918945312,23.36503992785545,22.740442070656723,22.897653191821984,4459280
2005-04-01,23.435144424438477,23.666713647191564,22.986878898795826,23.199326953760114,3359660
2005-04-04,23.462764739990234,23.534996303844267,22.955013995980675,23.45426662291621,2532680
2005-04-05,22.9422607421875,23.879157268639414,22.819042125031583,23.666709253119222,3840540
2005-04-06,23.511627197265625,23.66671499942474,22.785055196777993,22.785055196777993,4253720
2005-04-07,23.928024291992188,24.08948527060494,23.730447532368046,23.794182598382307,5089240
