Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2005-01-03,5.6182098388671875,5.695520158022844,5.480225326635356,5.675947943045656,3805600
2005-01-04,5.822739124298096,5.949958750648277,5.519369569135784,5.675947750273853,3725650
2005-01-05,5.656375408172607,5.910814188486294,5.460652802831384,5.83252533300516,3682150
2005-01-06,5.498818874359131,5.656375597943558,5.147497553604979,5.656375597943558,5138950
2005-01-07,5.560471534729004,5.705305827024142,5.49979734383473,5.675947738933309,1133550
2005-01-10,5.587872505187988,5.646589147627706,5.52230561112889,5.5771076240839355,3575400
2005-01-11,5.335391521453857,5.6172313498043955,5.28450366448982,5.383343289249264,16472450
2005-01-12,5.1494550704956055,5.39215092446222,4.9341602258559965,5.284503502142416,1252900
2005-01-13,5.331476211547852,5.538941776320624,4.990919309638584,5.149454572012373,2074150
2005-01-14,5.238508224487305,5.401936187775641,5.190555996954433,5.401936187775641,829750
2005-01-17,5.25808048248291,5.3383264204259815,5.191534581128877,5.3383264204259815,1228400
2005-01-18,5.274716854095459,5.3618135143567915,5.196427993918952,5.321690543512094,748050
2005-01-19,5.250251770019531,5.304075714459435,5.187620958266076,5.284503498291772,629450
2005-01-20,5.255143642425537,5.284502192743154,5.108351824114108,5.25025047293288,855500
2005-01-24,5.10933256149292,5.2845039822309445,5.088781335992178,5.2845039822309445,389100
2005-01-25,5.099545001983643,5.127924547928302,4.959603420320921,5.088780121351626,720650
2005-01-27,5.269824504852295,5.578086795876709,5.10835313657689,5.480225714072256,660500
2005-01-28,5.4459733963012695,5.480224651633,5.3246254917338245,5.3246254917338245,1076400
2005-01-31,5.642674922943115,5.675948109353829,5.480225487208757,5.480225487208757,2247250
2005-02-01,5.754236221313477,5.773808434312297,5.49979698569045,5.558513624686911,1779400
2005-02-02,5.831547260284424,5.871670231942584,5.715092508415077,5.715092508415077,1853650
2005-02-03,5.968552589416504,6.026290693231879,5.675947907351848,5.754236766768274,3540100
