Price,Close,High,Low,Open,Volume
Ticker,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS
Date,,,,,
2005-01-03,110.48658752441406,111.4042702353291,109.49963689260534,110.81556886664276,2155257
2005-01-04,110.08834075927734,111.16185808806559,109.3611101810575,111.16185808806559,2457762
2005-01-05,104.14930725097656,109.9498061956263,98.69510162442046,109.88054488995891,3112072
2005-01-06,101.34428405761719,104.82458871674886,100.09761357825926,104.58218075146043,3248402
2005-01-07,101.0326156616211,102.46975804702461,100.11492646933125,101.46548891913467,2318835
2005-01-10,97.62159729003906,103.16237735192806,96.61732797279836,101.11921466282448,3314872
2005-01-11,92.86000061035156,98.3488319741474,91.94230454058504,97.65623851964997,4249522
2005-01-12,87.54430389404297,94.4356464565404,84.84317195992365,93.5179505132455,6390450
2005-01-13,91.56136322021484,92.77340979387826,87.6135541915648,88.79097010825241,7666090
2005-01-14,92.13274383544922,94.07202081198189,90.73023868872325,90.73023868872325,5461337
2005-01-17,90.92070770263672,93.43137423758033,87.83865182953389,92.63488892735954,2683530
2005-01-18,90.41857147216797,94.19322694507396,89.70865956791255,91.94228063902908,3811200
2005-01-19,92.25396728515625,94.17592603778421,91.4401698694059,92.20202459620626,4184590
2005-01-20,93.98544311523438,94.53952037741487,91.07653418622573,92.8080272818203,2629435
2005-01-24,95.33602142333984,95.92472939687036,94.00277081842887,94.36638281837115,2230387
2005-01-25,94.6260986328125,95.92471843140487,92.11543236784289,95.57841849742253,1782135
2005-01-27,92.75609588623047,95.38796650431193,92.23664921538659,95.0589851539728,3377545
2005-01-28,95.07630920410156,109.01483076087446,92.80805030825522,109.01483076087446,2452632
2005-01-31,99.23188018798828,100.04567752115629,95.59574041264285,95.9247283562697,4267105
2005-02-01,97.76011657714844,102.98922748046782,97.01557388065812,102.98922748046782,2108020
2005-02-02,98.60855102539062,99.35309372013721,96.27103095870136,96.27103095870136,1346205
2005-02-03,99.02408599853516,99.52622057255877,96.34027306910687,99.04140462805147,976127
2005-02-04,98.64315032958984,100.01102466884477,98.00249321582119,98.7297236515496,744177
2005-02-07,96.51344299316406,99.38772171253055,96.0978816796466,99.38772171253055,998222
2005-02-08,94.71268463134766,97.10214722974447,94.19323796346733,96.27102463498865,1657992
2005-02-09,94.92044067382812,95.78618712769749,94.57414077125613,95.56109120025751,1523742
2005-02-10,95.56112670898438,96.58270816835565,95.23214531211434,95.23214531211434,836915
2005-02-11,95.71693420410156,96.27101145466571,94.9897102896568,96.27101145466571,858322
