,Close,return_1d,return_7d,return_30d,MA_50,MA_200,RSI,VIX_lag1,VIX_lag7,CRUDE_lag7,target
2008-10-21,47.56521224975586,0.008515689137107652,0.03989484072195726,-0.12731277492957893,53.24728401184082,57.42959444046021,41.82406295989283,57.130001068115234,39.33000183105469,77.69999694824219,0
2008-10-22,45.77314376831055,-0.037676032475909116,-0.10617616914244754,-0.19414338729953073,53.069037170410155,57.28305274963379,36.85622255708715,56.0,46.4900016784668,81.19000244140625,0
2008-10-23,46.89728164672852,0.0245588960222618,-0.05850126381030085,-0.16956551313767176,52.88668678283691,57.145214099884036,32.98689819445727,54.75,46.4900016784668,78.62999725341797,0
2008-10-24,42.4727668762207,-0.09434480240959697,-0.14413889418005765,-0.2373597505681282,52.591049652099606,56.98978946685791,29.295132420821304,54.970001220703125,46.06999969482422,74.54000091552734,0
2008-10-27,40.700340270996094,-0.04173089571465949,-0.14726073791616023,-0.25594566663763263,52.300520248413086,56.82506855010986,30.653104562314354,45.5,47.810001373291016,69.8499984741211,0
2008-10-29,41.51452255249024,0.020004311415409815,-0.07346418496894458,-0.23600067759519405,52.06792221069336,56.67331804275513,36.18143857996329,67.5,46.720001220703125,71.8499984741211,0
2008-10-31,44.6424560546875,0.07534552512900405,-0.0534549263364783,-0.15024098436172106,51.93503379821777,56.52410764694214,43.975152959796674,68.3499984741211,57.130001068115234,74.25,0
2008-11-03,46.73575210571289,0.046890252822583856,-0.017438377856649367,-0.12988170820068312,51.81890922546387,56.37910144805908,51.67105451581278,68.3499984741211,56.0,70.88999938964844,0
2008-11-04,48.57365798950195,0.039325479980119926,0.061182474932609754,-0.06291332828482421,51.73666137695312,56.248190326690676,44.958246632830615,67.83999633789062,54.75,66.75,0
2008-11-05,47.94939041137695,-0.012851977881919496,0.022434323007756385,-0.10247183524202097,51.61455596923828,56.10492198944092,46.33118757403922,62.150001525878906,54.970001220703125,67.83999633789062,0
2008-11-06,46.3734130859375,-0.03286751535146781,0.09183875920032558,-0.18260163257621598,51.52366470336914,55.949736328125,43.924313634275016,66.75,45.5,64.1500015258789,0
2008-11-07,47.57612991333008,0.025935482151459244,0.16893690805906636,-0.16214340801969185,51.43268600463867,55.799305286407474,49.70693920096782,62.150001525878906,67.5,63.220001220703125,0
2008-11-10,48.051979064941406,0.010001846566296768,0.15747396598829533,-0.10784190891579593,51.33926246643066,55.676258907318115,56.86963272728623,67.22000122070312,68.3499984741211,67.5,0
2008-11-11,44.675201416015625,-0.07027343544710463,0.0007335026838131142,-0.2008822999791271,51.140235595703125,55.54287317276001,44.951281648817364,63.7599983215332,68.3499984741211,67.80999755859375,0
2008-11-12,43.94614410400391,-0.016319060438535593,-0.05968895066455948,-0.22604089315609366,50.9417325592041,55.42160070419312,42.75349001768554,66.98999786376953,67.83999633789062,63.90999984741211,0
2008-11-14,44.04654693603516,0.0022846789878454565,-0.09320094966792947,-0.1893380951357917,50.76348564147949,55.31470048904419,46.29158516407933,70.62000274658203,62.150001525878906,70.52999877929688,1
2008-11-17,40.88150787353516,-0.07185668985803362,-0.14740296961449573,-0.2198525945907186,50.46640769958496,55.209491901397705,38.12067264907059,70.08000183105469,66.75,65.30000305175781,1
2008-11-18,39.94945907592773,-0.0227987871800297,-0.13852665962078614,-0.25583464816027046,50.131829528808595,55.07620220184326,44.219989066851575,85.12999725341797,62.150001525878906,60.77000045776367,1
2008-11-19,38.61576843261719,-0.03338444810418417,-0.1883373342269763,-0.3170816414232216,49.734474182128906,54.94143180847168,45.12703324893937,64.66000366210938,67.22000122070312,61.040000915527344,1
2008-11-20,35.85017776489258,-0.07161816998541526,-0.25392921451910044,-0.3563000194248864,49.31376304626465,54.77155061721802,37.865872932079384,60.84000015258789,63.7599983215332,62.40999984741211,1
2008-11-21,37.3890266418457,0.04292444202215617,-0.1630921527654915,-0.28792383488112927,48.971457443237306,54.61332500457764,33.32657549074301,65.55000305175781,66.98999786376953,59.33000183105469,1
2008-11-24,36.1950569152832,-0.03193369375457911,-0.1763769574499373,-0.26553572649117474,48.559346466064454,54.46060121536255,24.725150486694375,64.45999908447266,70.62000274658203,56.15999984741211,1
2008-11-25,36.47008895874024,0.007598607845838323,-0.17201025969862127,-0.24469953776986186,48.15928451538086,54.31020767211914,18.626158543169453,62.810001373291016,70.08000183105469,57.040000915527344,1
2008-11-26,39.55436706542969,0.08457007357944168,-0.03246310806858976,-0.13524232745174058,47.83653694152832,54.16729103088379,30.700456007365148,59.560001373291016,85.12999725341797,54.95000076293945,1
2008-11-27,39.55436706542969,0.0,-0.009889796248483074,-0.2276118049369218,47.533609008789064,54.02405967712402,33.0988349775259,56.209999084472656,64.66000366210938,54.38999938964844,1
2008-11-28,40.283424377441406,0.018431777983091813,0.04318588008249025,-0.1912794983203442,47.2525089263916,53.889596214294436,31.49025888709899,56.209999084472656,60.84000015258789,53.619998931884766,1
2008-12-01,39.240047454833984,-0.025900899407938827,0.094556565721162,-0.20928084329905117,46.98660125732422,53.75754564285278,28.260577005061435,57.43999862670898,65.55000305175781,49.619998931884766,1
2008-12-02,38.67469787597656,-0.014407464198613718,0.03438632533674846,-0.1897012872991254,46.6858561706543,53.62530565261841,32.81223570876925,55.2599983215332,64.45999908447266,49.93000030517578,1
2008-12-03,38.434600830078125,-0.006208116910657924,0.06187430289270468,-0.14220296860059656,46.417853088378905,53.493666667938236,33.757841060853366,54.29999923706055,62.810001373291016,54.5,1
2008-12-04,39.81193542480469,0.03583579808245818,0.09163252850425407,-0.15587548984320976,46.145615234375,53.379734935760496,38.394326792793684,54.65999984741211,59.560001373291016,50.77000045776367,0
2008-12-05,38.866790771484375,-0.023740233757423512,-0.017383069050452615,-0.18287359746441856,45.788292236328125,53.26784982681274,43.713367874858214,51.84000015258789,56.209999084472656,54.43999862670898,1
2008-12-08,39.202938079833984,0.008648702444356005,-0.008884707597883734,-0.14353844083187528,45.43668815612793,53.15831832885742,47.58061644729817,52.04999923706055,56.209999084472656,54.43999862670898,0
2008-12-10,40.32707595825195,0.028674837486127647,0.0010836114725885082,-0.14009779368384556,45.16602195739746,53.0411992263794,55.62250792913126,50.27999877929688,57.43999862670898,54.43000030517578,0
2008-12-11,40.10007095336914,-0.0056290965682167515,0.021916984160762265,-0.055863935819541966,44.849910202026365,52.90819585800171,66.75854591314854,50.36000061035156,55.2599983215332,49.27999877929688,0
2008-12-12,40.16119003295898,0.0015241638764407206,0.03843577942740106,-0.013246823845876499,44.51751472473145,52.769897842407225,62.3734654611704,51.75,54.29999923706055,46.959999084472656,1
2008-12-15,41.22202301025391,0.026414381058537995,0.07252377076840633,-0.007045716155509085,44.25527412414551,52.63807624816894,72.70758799565351,49.43000030517578,54.65999984741211,46.790000915527344,0
2008-12-16,42.99881362915039,0.04310294568644779,0.08004831140060897,-0.036817921118041275,44.0672046661377,52.51187181472778,75.96808327916568,48.09999847412109,51.84000015258789,43.66999816894531,0
2008-12-17,43.75188446044922,0.017513758351423325,0.12568811553509884,-0.06384550394127342,43.86857078552246,52.39696477890015,70.49676367085486,44.90999984741211,52.04999923706055,40.810001373291016,0
2008-12-18,46.216251373291016,0.05632596042964799,0.17889764484424409,-0.048532614461946344,43.66199142456055,52.29358722686768,76.21998220544928,44.90999984741211,50.27999877929688,43.709999084472656,0
2008-12-19,45.93030548095703,-0.00618712863629689,0.13894460209576676,-0.04210866734899832,43.46671905517578,52.20322540283203,73.02834346688968,45.4900016784668,50.36000061035156,43.52000045776367,0
2008-12-22,44.46346664428711,-0.03193618725828162,0.10881266758834407,-0.04118623828940404,43.30584716796875,52.11693595886231,70.59028920189036,44.90999984741211,51.75,47.97999954223633,0
2008-12-23,42.77398681640625,-0.03799703341615024,0.06505775305221384,-0.10093597578600744,43.17570899963379,52.015003509521485,64.84355618567608,41.459999084472656,49.43000030517578,46.27999877929688,0
2008-12-24,42.96607208251953,0.004490702887662623,0.0423086725227384,-0.10584177970169262,43.06931968688965,51.91459587097168,66.46574332303905,45.70000076293945,48.09999847412109,44.5099983215332,0
2008-12-26,42.4683952331543,-0.011583019467299893,-0.012335651875671871,-0.04939667002978998,43.0038794708252,51.8073042678833,60.31183003645994,41.790000915527344,44.90999984741211,43.59999847412109,0
2008-12-29,43.758426666259766,0.030376269836030145,0.0001495296920630551,-0.004271533750489942,42.85483848571777,51.70989248275757,68.49315819212788,45.15999984741211,44.90999984741211,40.060001373291016,0
2008-12-30,44.48528671264648,0.016610744529971022,-0.03745359282092031,0.009960821156955957,42.748318099975585,51.630625534057614,69.39723472971487,43.88999938964844,45.4900016784668,36.220001220703125,0
2008-12-31,43.58379364013672,-0.02026497161483909,-0.051088531117938873,0.06610044264905635,42.62747856140137,51.55513202667236,62.1577413714583,42.5099983215332,44.90999984741211,33.869998931884766,0
2009-01-02,44.33904647827149,0.01732875399444933,-0.0027982560831568692,0.10987851910587665,42.559680709838865,51.48753889083862,65.22418789498262,43.09000015258789,41.459999084472656,39.90999984741211,0
