,Close,return_1d,return_7d,return_30d,MA_50,MA_200,RSI,VIX_lag1,VIX_lag7,CRUDE_lag7,target
2008-10-21,29.33411026000977,0.08159122345131431,0.09397922128878622,-0.23792970480800024,34.065051536560055,39.70252980232239,45.333994035891386,57.130001068115234,39.33000183105469,77.69999694824219,0
2008-10-22,26.41291046142578,-0.09958371918190967,-0.01264350761527333,-0.34618906014581785,33.88929119110107,39.585054025650024,38.43577642041023,56.0,46.4900016784668,81.19000244140625,0
2008-10-23,24.5413761138916,-0.07085680127025096,-0.049879879494033386,-0.38822267398360344,33.67058776855469,39.464186897277834,28.490132667606545,54.75,46.4900016784668,78.62999725341797,0
2008-10-24,22.450151443481445,-0.085212200844207,-0.10124893720266004,-0.42811655196941756,33.380607719421384,39.33623431205749,24.695584689678995,54.970001220703125,46.06999969482422,74.54000091552734,0
2008-10-27,21.79105567932129,-0.02935818788659128,-0.12182067270009433,-0.4181784968652864,33.08831336975098,39.20107336044312,26.400899269293106,45.5,47.810001373291016,69.8499984741211,0
2008-10-29,24.67971420288086,0.1325616604385429,-0.008240570420726456,-0.3152808214379228,32.855839233398434,39.092559566497805,34.81062060977868,67.5,46.720001220703125,71.8499984741211,0
2008-10-31,28.13796615600586,0.14012528365183896,0.03748765414560484,-0.1686582002679472,32.67489036560059,39.00013593673706,46.92443769534176,68.3499984741211,57.130001068115234,74.25,0
2008-11-03,28.53668785095215,0.01417023862832334,-0.027184134851525377,-0.18200041967641611,32.524595756530765,38.910287046432494,54.13892676960486,68.3499984741211,56.0,70.88999938964844,0
2008-11-04,27.19407081604004,-0.04704880404918166,0.029574944258986102,-0.1793617157701911,32.358316040039064,38.81674701690674,51.00261932052404,67.83999633789062,54.75,66.75,0
2008-11-05,25.40390396118164,-0.06582930768138229,0.03514586318579771,-0.24185174724099623,32.14552299499512,38.719912414550784,49.07251044792437,62.150001525878906,54.970001220703125,67.83999633789062,0
2008-11-06,25.859575271606445,0.0179370584584595,0.1518664066346398,-0.2842663408826618,31.962318458557128,38.62923058509827,51.950780794169376,66.75,45.5,64.1500015258789,0
2008-11-07,26.84417533874512,0.03807487388316688,0.2318896217689448,-0.2688083627820662,31.79786087036133,38.54889560699463,54.3415399584758,62.150001525878906,67.5,63.220001220703125,0
2008-11-10,27.657882690429688,0.030312249917028078,0.12067272996221279,-0.2517801102771583,31.645109939575196,38.47871181488037,55.74741746600125,67.22000122070312,68.3499984741211,67.5,0
2008-11-11,25.094696044921875,-0.0926747240270398,-0.10815529787089528,-0.31909063780989444,31.421250457763673,38.3967580986023,45.85596270218222,63.7599983215332,68.3499984741211,67.80999755859375,0
2008-11-12,25.15979385375977,0.002594086364758663,-0.11833517662701376,-0.2895434036329808,31.200425567626954,38.315129871368406,40.642113022701345,66.98999786376953,67.83999633789062,63.90999984741211,0
2008-11-14,24.46815299987793,-0.027489925311072638,-0.10023941743044462,-0.27029239136716576,30.984194984436034,38.244416856765746,45.156071238100196,70.62000274658203,62.150001525878906,70.52999877929688,0
