,Close,return_1d,return_7d,return_30d,MA_50,MA_200,RSI,VIX_lag1,VIX_lag7,CRUDE_lag7,target
2008-10-21,60.5611572265625,0.012829637470554323,-0.13843718581565578,-0.25379262395298496,76.76441802978516,75.65377309799194,12.660903829372742,57.130001068115234,39.33000183105469,77.69999694824219,0
2008-10-22,58.39401245117188,-0.0357844016633172,-0.16990198127387568,-0.3078113436779414,76.38120300292968,75.47258592605591,8.180237908066573,56.0,46.4900016784668,81.19000244140625,0
2008-10-23,59.55620956420898,0.019902676049345036,-0.1193353581683615,-0.2957638391763683,75.9613436126709,75.28990371704101,10.537370508324116,54.75,46.4900016784668,78.62999725341797,0
2008-10-24,50.47722244262695,-0.15244400521819224,-0.215452750898515,-0.38958221562037976,75.29706481933594,75.04799032211304,8.159069465830342,54.970001220703125,46.06999969482422,74.54000091552734,1
2008-10-27,46.93307495117188,-0.07021280728121271,-0.2388654940884315,-0.4094024036879731,74.5877961730957,74.7742172050476,8.020956421463225,45.5,47.810001373291016,69.8499984741211,1
2008-10-29,49.736942291259766,0.05974182051793897,-0.16460501085487234,-0.3664744454081422,73.94126716613769,74.53119560241699,13.973028231133355,67.5,46.720001220703125,71.8499984741211,1
2008-10-31,51.3287239074707,0.03200401035691858,-0.14157431581859214,-0.30399973474899844,73.35322448730469,74.28780466079712,18.506620933032067,68.3499984741211,57.130001068115234,74.25,1
2008-11-03,54.51231384277344,0.062023555096396565,-0.09987991743882996,-0.2539633183702177,72.81658828735351,74.06775121688842,27.723606394585502,68.3499984741211,56.0,70.88999938964844,1
2008-11-04,58.324954986572266,0.06994091563963689,-0.0011826120812876706,-0.22319296968856972,72.3732396697998,73.86946758270264,34.65827195051736,67.83999633789062,54.75,66.75,0
2008-11-05,57.92988967895508,-0.006773521003284766,-0.027307310138677043,-0.24616926126342575,71.96355560302734,73.66619920730591,36.84427246379871,62.150001525878906,54.970001220703125,67.83999633789062,0
2008-11-06,57.05152893066406,-0.015162479216840441,0.1302430318052772,-0.3057643449467913,71.57476577758788,73.46353609085082,39.4208896073375,66.75,45.5,64.1500015258789,0
2008-11-07,56.76769256591797,-0.004975087785833887,0.20954556301665295,-0.3016890223821814,71.16682220458985,73.26386388778687,42.36474397038097,62.150001525878906,67.5,63.220001220703125,0
2008-11-10,61.7885856628418,0.08844631285820936,0.2423076855229167,-0.23646777299087762,70.86633781433106,73.0980598449707,53.221410209528386,67.22000122070312,68.3499984741211,67.5,0
2008-11-11,56.44933319091797,-0.08641163112323391,0.0997610868463843,-0.30697881745197975,70.45702445983886,72.9067897415161,45.822157986745104,63.7599983215332,68.3499984741211,67.80999755859375,0
2008-11-12,54.60438919067383,-0.03268318500777212,0.0016890742918371782,-0.33541840346420426,70.02481857299804,72.72102060317994,42.7545061993562,66.98999786376953,67.83999633789062,63.90999984741211,0
2008-11-14,53.16218566894531,-0.02641186071494117,-0.08851733051170874,-0.33069346835610336,69.57497375488282,72.56415483474731,43.52204331863003,70.62000274658203,62.150001525878906,70.52999877929688,0
2008-11-17,53.73370361328125,0.0107504598831758,-0.07243559566449909,-0.31432628096077486,69.1002180480957,72.46969354629516,42.68365577780452,70.08000183105469,66.75,65.30000305175781,0
2008-11-18,51.21366882324219,-0.04689858730333618,-0.10232609391619896,-0.3544768881927842,68.56309951782227,72.35038572311402,51.10803347947938,85.12999725341797,62.150001525878906,60.77000045776367,1
2008-11-19,50.05527114868164,-0.022618916027254743,-0.1182436895676523,-0.37304866207554,67.89484855651855,72.24207485198974,55.06087844777424,64.66000366210938,67.22000122070312,61.040000915527344,1
2008-11-20,49.94790649414063,-0.0021449220447152806,-0.19163214437876142,-0.361697928990102,67.27608558654785,72.10712581634522,50.37471594616473,60.84000015258789,63.7599983215332,62.40999984741211,1
2008-11-21,52.751747131347656,0.05613529843409837,-0.06550274114070864,-0.29924603556270046,66.7079482269287,71.99227172851562,52.42324436469679,65.55000305175781,66.98999786376953,59.33000183105469,1
2008-11-24,52.04983139038086,-0.013306018836098166,-0.04678301210132896,-0.3128419535853657,66.06171661376953,71.86646951675415,45.419535170718056,64.45999908447266,70.62000274658203,56.15999984741211,1
2008-11-25,52.61368179321289,0.010832895857108005,-0.010317556903098324,-0.28816802304475064,65.42261985778809,71.76300098419189,37.915962452682464,62.810001373291016,70.08000183105469,57.040000915527344,0
2008-11-26,53.71834564208984,0.020995752648875543,-0.00028581635284152807,-0.23578525965770736,64.84312858581544,71.65699268341065,41.348895063946614,59.560001373291016,85.12999725341797,54.95000076293945,0
2008-11-27,53.71834564208984,0.0,0.04890641261207507,-0.23636875742987207,64.32815361022949,71.52965259552002,42.89685088145726,56.209999084472656,64.66000366210938,54.38999938964844,0
2008-11-28,53.22353744506836,-0.009211158517766771,0.0632953577851143,-0.21297732202819242,63.822460632324216,71.39734003067016,42.514568762221195,56.209999084472656,60.84000015258789,53.619998931884766,0
2008-12-01,52.24161529541016,-0.018449020805346383,0.0459220208065898,-0.18802949953878056,63.392330169677734,71.25171407699585,25.688544843400834,57.43999862670898,65.55000305175781,49.619998931884766,0
2008-12-02,50.77256774902344,-0.0281202550510683,-0.037518745633129846,-0.17659873537543147,62.94639724731445,71.11634561538696,31.99511103496802,55.2599983215332,64.45999908447266,49.93000030517578,1
2008-12-03,49.99775695800781,-0.01526042162857777,-0.03942518885377755,-0.16022429793486714,62.444693603515624,70.99307809829712,34.32518795870136,54.29999923706055,62.810001373291016,54.5,1
2008-12-04,51.74298095703125,0.034906045895003235,-0.016548943288244855,-0.1346462477871906,61.942606353759764,70.87463766098023,45.26849698764687,54.65999984741211,59.560001373291016,50.77000045776367,0
2008-12-05,50.2816047668457,-0.028242984133425075,-0.06397704237100243,-0.16973837572588724,61.30466026306152,70.76952156066895,39.13563578501367,51.84000015258789,56.209999084472656,54.43999862670898,1
2008-12-08,50.68434143066406,0.008009622319849141,-0.056479851997686015,-0.1320284511524965,60.69249000549316,70.66814167022704,48.077963006466994,52.04999923706055,56.209999084472656,54.43999862670898,1
2008-12-10,51.93476867675781,0.024670878831568377,-0.024214263654321666,-0.12797054989260703,60.11269218444824,70.57040184020997,56.7793216921948,50.27999877929688,57.43999862670898,54.43000030517578,0
2008-12-11,51.0103645324707,-0.01779933111940102,-0.023568389989036875,0.010562033013003624,59.503819885253904,70.43739595413209,53.61896601861891,50.36000061035156,55.2599983215332,49.27999877929688,0
2008-12-12,49.58351135253906,-0.02797182872557935,-0.02341926849873066,0.05647267740553197,58.85221893310547,70.29445444107056,38.09116588520381,51.75,54.29999923706055,46.959999084472656,1
2008-12-15,51.69313430786133,0.042546864830181885,0.033909068186347424,0.039330765553420965,58.29750648498535,70.16633865356445,48.78754857274449,49.43000030517578,54.65999984741211,46.790000915527344,0
2008-12-16,54.72329330444336,0.058618209887134176,0.05759838904308667,0.06613391369502941,57.82464660644531,70.05710248947143,56.14114067427709,48.09999847412109,51.84000015258789,43.66999816894531,0
2008-12-17,55.04934310913086,0.005958153923112386,0.09482072746868386,0.009851522133262236,57.33889961242676,69.95237358093262,54.05855217563562,44.90999984741211,52.04999923706055,40.810001373291016,0
2008-12-18,56.184688568115234,0.020624141812803254,0.10852162585510983,-0.03669555199742147,56.86581008911133,69.85415433883666,57.033516350221895,44.90999984741211,50.27999877929688,43.709999084472656,0
2008-12-19,54.53917694091797,-0.029287545577516894,0.05014768199642905,-0.05853131702525749,56.39156951904297,69.74880529403687,53.52086104580354,45.4900016784668,50.36000061035156,43.52000045776367,0
2008-12-22,54.51616287231445,-0.0004219731557086881,0.06872717676056062,-0.0444399318628409,55.976321640014646,69.6376816558838,56.41636426363415,44.90999984741211,51.75,47.97999954223633,0
2008-12-23,54.19740295410156,-0.005847071793359304,0.093052941909614,-0.045277331095179174,55.545339279174804,69.51928596496582,60.33176734213271,41.459999084472656,49.43000030517578,46.27999877929688,1
2008-12-24,52.784629821777344,-0.02606717398471403,0.021114902946599345,-0.1457219928968081,55.122770614624024,69.38981372833251,58.095605362481685,45.70000076293945,48.09999847412109,44.5099983215332,1
2008-12-26,50.60445785522461,-0.0413031591566313,-0.07526658577188217,-0.10354197304555102,54.729015502929684,69.24856992721557,46.7742113296509,41.790000915527344,44.90999984741211,43.59999847412109,1
2008-12-29,51.65126800537109,0.020686125185676696,-0.06172780476278095,-0.05408212103592436,54.35512237548828,69.12177812576294,53.97403791046816,45.15999984741211,44.90999984741211,40.060001373291016,1
2008-12-30,52.88299560546875,0.023846996359693895,-0.05876499535355961,-0.005251666385862164,54.060253601074216,69.0154542350769,56.08653301083817,43.88999938964844,45.4900016784668,36.220001220703125,1
2008-12-31,52.50522613525391,-0.007143496049905496,-0.03729339017835609,-0.022862326536592925,53.82357208251953,68.91697046279907,51.65937044633518,42.5099983215332,44.90999984741211,33.869998931884766,1
2009-01-02,53.544132232666016,0.019786717892346095,-0.017830136760085047,0.04550471510774101,53.66121475219727,68.80940971374511,57.32155761836084,43.09000015258789,41.459999084472656,39.90999984741211,0
2009-01-05,57.08199691772461,0.06607380748436564,0.05322384111404643,0.14037933683689663,53.61211395263672,68.73337450027466,69.31157382091493,40.66999816894531,45.70000076293945,38.97999954223633,0
2009-01-06,56.582218170166016,-0.008755453112107348,0.07194496506295289,0.13282461952241476,53.547877883911134,68.64889698028564,63.72980130180102,38.59999847412109,41.790000915527344,35.349998474121094,0
2009-01-07,54.35482406616211,-0.03936562008412636,0.07411138010147256,0.030389077556482125,53.423751220703124,68.5442727470398,48.91638657913276,38.72999954223633,45.15999984741211,37.709999084472656,0
2009-01-09,52.66262435913086,-0.031132465905352902,0.01958047484244929,0.011773197960123438,53.3091234588623,68.42386264801026,43.50306163900488,44.36000061035156,43.88999938964844,40.02000045776367,1
2009-01-12,51.43479919433594,-0.02331492552330494,-0.027384916352640398,-0.02240638857988131,53.14669525146484,68.30759117126465,37.134997110125795,47.81999969482422,42.5099983215332,39.02999877929688,1
2009-01-13,49.63241195678711,-0.03504217506009644,-0.05471482345521972,-0.076062165289418,53.12979904174804,68.17632665634156,36.82208655580905,47.81999969482422,43.09000015258789,44.59999847412109,1
2009-01-14,51.04913330078125,0.02854427758271383,-0.04659705607036857,-0.04968902726626756,53.21212020874023,68.05886499404907,41.33722928513871,53.470001220703125,40.66999816894531,46.34000015258789,1
2009-01-15,49.21920394897461,-0.03584643329838144,-0.1377455834294492,-0.07523613965393783,53.20176544189453,67.93206447601318,38.43476639469712,53.470001220703125,38.59999847412109,48.810001373291016,1
2009-01-16,51.057010650634766,0.03733922034914272,-0.09764918552529489,-0.02267549803115443,53.19633117675781,67.8109511756897,46.06416330239542,45.16999816894531,38.72999954223633,48.58000183105469,0
